date	likes	retweets	text	username	filtered_text	labels	x	y	vader_polarity
Fri Jun 15 18:02:16 +0000 2018	0	1	RT @NYC_SBS: #ICYMI @ForbesNewYork named us a top influencer to follow for entrepreneurs! Learn more about how we can help at https://t.co/…	NydiaVelazquez	usocc comptroller otting the trumpappointed regulator charge with ensure national bank and federal thrift dont discriminate tell fscdems he have never observe discrimination in this country im just go to leave this right here	6	-11.978561401367188	-6.588788032531737	0.34
Fri Jun 15 18:02:00 +0000 2018	0	43	"RT @NBCLatino: Puerto Rico has only received about 10% of approved federal aid. 

The official hurricane death toll is still at 64. Estimat…"	NydiaVelazquez	oxfamamerica impoant legislation introduce that will look into what happen after hurricanemaria and irma transparency accounta	2	-21.53219985961914	-18.386455535888672	0.0
Fri Jun 15 17:00:00 +0000 2018	4	4	.@USOCC Comptroller Otting, the #Trump-appointed regulator charged with ensuring national banks and federal thrifts don't discriminate told @FSCDems he has never observed discrimination in this country. I’m just going to leave this right here. https://t.co/VKdzBqw4qd	NydiaVelazquez	thebeatdc congresswoman nydia velzquez nydiavelazquez and congressman bennie thompson benniegthompson intro a bill to get a	3	-7.869761943817139	1.5454224348068235	0.0
Fri Jun 15 16:32:24 +0000 2018	0	13	RT @thebeatdc: Congresswoman Nydia Velázquez (@NydiaVelazquez) and Congressman Bennie Thompson (@BennieGThompson) intro a bill to get a “9/…	NydiaVelazquez	ncelectriccoop our ncyouthtour student enjoy meet with rep patrickmchenry yesterday on capitol hill during their weeklong tr	2	-22.672119140625	-18.60249328613281	0.4939
Fri Jun 15 15:58:04 +0000 2018	0	436	RT @SteveScalise: For the countless prayers and support on this journey — thank you. https://t.co/eNR0HPouVI	PatrickMcHenry	steves recovery have be remarkable but not at all surprising know his faith in god his always positive attitude and his fight spirit i cant wait to see my dear friend stevescalise back on the field tonight	1	-10.37451457977295	29.74233245849609	0.9564
Thu Jun 14 20:43:20 +0000 2018	11	3	Steve's recovery has been remarkable but not at all surprising knowing his faith in God, his always positive attitude, and his fighting spirit. I can't wait to see my dear friend @SteveScalise back on the field tonight! https://t.co/h5zqtpwNl9	PatrickMcHenry	on this day in the star and stripe become the official flag of the united state join me in celebrate this historic day our flag and all it stand for happy flagday	9	19.884944915771484	-11.637198448181152	0.9081
Thu Jun 14 20:28:11 +0000 2018	24	3	Today is #WorldBloodDonorDay. To recognize the day &amp; the one year anniversary of the shooting that nearly took his life, I gave blood in honor of my good friend @SteveScalise. Click here to find a blood donation center near you so you can donate today → https://t.co/TgJzzFyqf3 https://t.co/eBWWHcBk0Z	PatrickMcHenry	to the people of ohio th congressional district thank you for give me the honor to represent you in the us house of representative for the last year it have be a great privilege thank you and god bless you	9	20.331356048583984	-12.87908935546875	0.9565
Thu Jun 14 19:04:17 +0000 2018	6	3	On this day in 1777, the stars and stripes became the official flag of the United States. Join me in celebrating this historic day, our flag, and all it stands for. Happy #FlagDay! https://t.co/fVXM7VmVVF	PatrickMcHenry	merry christmas and happy holiday from the tiberi family it have be a profound honor to serve you in congress and i wish everyone a happy and bless holiday season	9	15.74311351776123	-5.372934341430664	0.975
Sat Dec 23 18:28:28 +0000 2017	30	5	Praying for the Dublin post office victims, their families, and our first responders.	PatTiberi	great to speak to member of the wachamber today with repbeatty thanks for join us colleennbc	9	11.613951683044435	0.1185745969414711	0.8481
Tue Dec 12 20:10:34 +0000 2017	17	4	Happy Hanukkah to all those celebrating!	PatTiberi	waysandmeansgop opioids dont discriminate this epidemic be affect american regardless of political affiliation socioeconomic c	9	14.554304122924805	-3.942528247833252	0.0
Mon Dec 11 18:15:00 +0000 2017	14	4	Great to speak to members of the @WAChamber today with @RepBeatty. Thanks for joining us, @ColleenNBC4. https://t.co/DEqADfcQta	PatTiberi	phrma lundbeckus cmo and vp of us drug development dr doug williamson meet with senatordurbin and peterroskam staff to discuss	9	12.282988548278807	-1.1615774631500244	0.0
Wed Jun 13 19:02:09 +0000 2018	0	15	RT @WaysandMeansGOP: Opioids don’t discriminate – this epidemic is affecting Americans regardless of political affiliation, socioeconomic c…	PeterRoskam	freedomworks watch now congressman peterroskam join us to discuss how expand hsa contribution would make premium more afforda	1	-9.549442291259766	30.45809555053711	0.5423
Wed Jun 13 19:01:53 +0000 2018	0	5	RT @PhRMA: .@LundbeckUS CMO and VP of U.S. drug development, Dr. Doug Williamson, met with @SenatorDurbin and @PeterRoskam staff to discuss…	PeterRoskam	cspanhistory mr gorbachev tear down this wall onthisday in potus ronald reagan speak at the berlin wall call for the	5	-19.5533447265625	4.331735134124757	0.0
Wed Jun 13 14:20:28 +0000 2018	0	5	RT @FreedomWorks: WATCH NOW: Congressman @PeterRoskam  joins us to discuss how expanding HSA contributions would make premiums more afforda…	PeterRoskam	noh korea must prove its commitment to complete verifiable and irreversible denuclearization and begin the process immediately until this occur we must maintain maximum pressure on the regime read the full statement here	5	-20.266984939575195	5.126684665679932	-0.1027
Tue Jun 12 21:36:50 +0000 2018	0	726	"RT @cspanhistory: ""Mr. Gorbachev, tear down this wall!"" - #OnThisDay in 1987 #POTUS Ronald Reagan spoke at the Berlin Wall calling for the…"	PeterRoskam	head to ustx border sunday with jeffmerkley the inhumane practice of separate migrant child from their parent and detain them in makeshift prison be a national disgrace not the american way it can not stand	5	-19.83767318725586	5.446480751037598	-0.8519
Tue Jun 12 17:34:40 +0000 2018	12	9	"""...North Korea must prove its commitment to complete, verifiable and irreversible denuclearization and begin the process immediately. Until this occurs, we must maintain maximum pressure on the regime..."" Read the full statement here:
https://t.co/0Alz82bXQM"	PeterRoskam	godspeed to the brave men and woman of the vtnationalguard you make us proud every day come home safe	9	13.323086738586426	-2.532968044281006	0.8555
Fri Jun 15 11:52:29 +0000 2018	671	216	Heading to US-TX border Sunday with @JeffMerkley. The inhumane practice of separating migrant children from their parents and detaining them in makeshift prisons is a national disgrace, not the American way. It cannot stand.	PeterWelch	introd a resolution w repmckinley sencorygardner sencapito chrisvanhollen senatorcardin designate this week as high performance building week simply put efficient sustainable resilient building be a no brainer new job low bill and a cleaner environment	2	-30.9353084564209	-23.261117935180664	0.0516
Thu Jun 14 21:07:06 +0000 2018	14	5	Godspeed to the brave men and women of the @VTNationalGuard. You make us proud every day. Come home safe. https://t.co/eevB2wD5L8	PeterWelch	of my house and senate colleague sign my letter to the fda demand they back off if you agree let the fda know by click here but hurrythe deadline be this friday	2	-31.187318801879886	-22.88380622863769	0.128
Thu Jun 14 20:48:37 +0000 2018	9	5	Intro'd a resolution w/ @RepMcKinley, @SenCoryGardner, @SenCapito, @ChrisVanHollen &amp; @SenatorCardin designating this week as High Performance Building Week. Simply put, efficient, sustainable, resilient buildings are a no brainer – new jobs, lower bills and a cleaner environment.	PeterWelch	as every vermonter know vermont maple syrup be nothing but pure boil down sap astonishingly the fda actually think our sugar maker need to add added sugar to their product label thats just plain dumb	2	-24.856483459472656	-19.81853485107422	-0.6652
Thu Jun 14 20:42:11 +0000 2018	66	17	As every Vermonter knows, Vermont maple syrup is nothing but pure, boiled down sap. Astonishingly, the FDA actually thinks our sugar makers need to add “added sugar” to their product labels. That’s just plain dumb. https://t.co/AHWpJ1uFA6	PeterWelch	i would like to wish a happybihday to the usarmy thank you to all our men and woman past and present for their service and dedication to protect our great nation we salute you and thank you armystrong	9	21.2734489440918	-13.525591850280762	0.9423
Thu Jun 14 21:20:55 +0000 2018	3	1	We are lucky to have such a wonderful leader in North Texas! Thanks for your service to Wylie @theEricHogue. https://t.co/SCf5Na2yqc	PeteSessions	this morning i have the oppounity to thank our serviceman and woman of the usnationalguard for their ongoing work to secure our border and make our community safer	9	14.196027755737305	-4.2067484855651855	0.7717
Thu Jun 14 16:30:38 +0000 2018	1	1	I would like to wish a #HappyBirthday to the @USArmy! Thank you to all our men and women, past and present, for their service and dedication to protecting our great nation. We salute you and thank you! #ArmyStrong https://t.co/S8BY4HqBIE	PeteSessions	more than american have die from drug overdoses since the turn of the century we must emphasize effective evidencebased treatment to combat this grow opioidepidemic learn more about what we be do this week in congress here	9	6.56797981262207	1.8173363208770752	-0.4939
Thu Jun 14 14:03:21 +0000 2018	6	3	This morning I had the opportunity to thank our servicemen and women of the @USNationalGuard for their ongoing work to secure our borders and make our communities safer. https://t.co/q3gHawo0LO	PeteSessions	im proud to show my suppo and introduce my dear friend kenn george at his confirmation hearing to become the ambassador to uruguay watch the hearing live here	2	-28.08466339111328	-20.864892959594727	0.836
Wed Jun 13 17:50:41 +0000 2018	4	2	More than 630,000 Americans have died from drug overdoses since the turn of the century. We must emphasize effective, evidence-based treatment to combat this growing #OpioidEpidemic. Learn more about what we are doing this week in Congress here: https://t.co/3g06tu9KMh	PeteSessions	us unemployment be tie a year low when usdol release its june job repo the nytimes say we run out of word to describe how good the job number be sma police by gop congress be fuel the boom more in my enewsletter	2	-34.94658660888672	-25.12099266052246	-0.2023
Wed Jun 13 14:14:44 +0000 2018	5	2	I’m proud to show my support and introduce my dear friend Kenn George at his confirmation hearing to become the Ambassador to Uruguay. Watch the hearing live here: https://t.co/nRPoJAyHm6	PeteSessions	thanks secelainechao approve a m grant for i in order widen lane in both direction through the na area in march i join the id delegation in send a letter to sec chao advocate the grant this be a big win for idaho more	7	19.408281326293945	15.224263191223145	0.9169
Fri Jun 08 16:44:23 +0000 2018	21	7	"US unemployment is 3.8%, tying a 49-year low. When @USDOL released its June #jobs report, the @nytimes said, ""We ran out of words to describe how good the job numbers are."" Smart polices by #GOP Congress are fueling the boom. More in my e-newsletter: https://t.co/q1R6hoTzqQ"	Raul_Labrador	i enjoy meet madelinelmoore of na who be in dc to represent idaho at beefusas young cattleman conference she be a producer a regional manager at immvac a great advocate for idahos beef industry beltwaybeef	9	16.956281661987305	-7.080039024353027	0.8074
